run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,action_id,grammar_enabled,grammar_version,max_tokens_budget,prompt_template_version,parser_version,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,e7_http_status,e7_exception_type,e7_tokens_predicted,e7_stop_type,e7_prompt_len_chars,e7_raw_preview,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version
v1_a2_grammar_20260221_175121,2026-02-21T17:54:01.230020,AR_000007,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,-10,-10,1,4,0,7998.404,0,5765.00,7360.00,1595.00,39.88,E1,200,,3,eos,144,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:54:03.968112,AR_000007,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,-10,-10,1,4,0,2637.565,0,5765.00,7360.00,1595.00,39.88,E1,200,,3,eos,144,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:54:06.624937,AR_000007,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,-10,-10,1,4,0,2556.292,0,5765.00,7360.00,1595.00,39.88,E1,200,,3,eos,144,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:54:38.556592,AR_000008,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The value is -8 - (-3 + 0) - -3 = -8 - (-3) - (-3) = -8 +,-8,1,-2,0,31931.126,0,5765.00,7360.00,1595.00,39.88,E1,200,,30,limit,162,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:04.209944,AR_000008,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The value is -8 - (-3 + 0) - -3 = -8 - (-3) - (-3) = -8 +,-8,1,-2,0,25552.751,0,5765.00,7360.00,1595.00,39.88,E1,200,,30,limit,162,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:29.797939,AR_000008,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The value is -8 - (-3 + 0) - -3 = -8 - (-3) - (-3) = -8 +,-8,1,-2,0,25487.391,0,5765.00,7360.00,1595.00,39.88,E1,200,,30,limit,162,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:34.099821,AR_000009,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,5,5,1,5,1,4301.401,0,5765.00,7360.00,1595.00,39.88,E0,200,,2,eos,149,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:35.929466,AR_000009,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,5,5,1,5,1,1728.728,0,5765.00,7360.00,1595.00,39.88,E0,200,,2,eos,149,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:37.746164,AR_000009,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,5,5,1,5,1,1716.122,0,5765.00,7360.00,1595.00,39.88,E0,200,,2,eos,149,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:46.111950,AR_000010,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,-4.0048,-4.0048,1,-4,0,8365.296,0,5765.00,7360.00,1595.00,39.88,E1,200,,6,eos,153,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:51.362518,AR_000010,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,-4.0048,-4.0048,1,-4,0,5150.018,0,5765.00,7360.00,1595.00,39.88,E1,200,,6,eos,153,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:55:56.640661,AR_000010,deepmind_math,AR,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,-4.0048,-4.0048,1,-4,0,5177.598,0,5765.00,7360.00,1595.00,39.88,E1,200,,6,eos,153,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:56:15.268043,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The final numeric answer for d is 6.,6,1,-4,0,18626.881,0,5765.00,7360.00,1595.00,39.88,E3,200,,11,eos,168,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:56:24.794793,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The final numeric answer for d is 6.,6,1,-4,0,9426.246,0,5765.00,7360.00,1595.00,39.88,E3,200,,11,eos,168,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:56:34.308392,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The final numeric answer for d is 6.,6,1,-4,0,9413.066,0,5765.00,7360.00,1595.00,39.88,E3,200,,11,eos,168,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:56:38.665858,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,c = -5,-5,1,0,0,4356.996,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,165,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:56:43.079645,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,c = -5,-5,1,0,0,4313.230,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,165,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:56:47.507768,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,c = -5,-5,1,0,0,4327.601,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,165,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:56:57.777039,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,o = 8/94 = 4/47,0.0851063829787234,1,2,0,10268.767,0,5765.00,7360.00,1595.00,39.88,E3,200,,12,eos,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:08.160770,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,o = 8/94 = 4/47,0.0851063829787234,1,2,0,10282.905,0,5765.00,7360.00,1595.00,39.88,E3,200,,12,eos,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:18.531667,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,o = 8/94 = 4/47,0.0851063829787234,1,2,0,10270.334,0,5765.00,7360.00,1595.00,39.88,E3,200,,12,eos,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:22.887743,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,o = -6,-6,1,5,0,4355.597,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,167,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:27.323718,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,o = -6,-6,1,5,0,4335.427,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,167,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:31.740950,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,o = -6,-6,1,5,0,4316.687,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,167,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:36.078796,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,t = 36,36,1,54,0,4337.376,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,178,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:40.478136,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,t = 36,36,1,54,0,4298.534,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,178,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:44.898803,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,t = 36,36,1,54,0,4320.098,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,178,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:49.174686,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,b = 5,5,1,3,0,4275.403,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,175,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:53.597108,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,b = 5,5,1,3,0,4321.876,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,175,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:57:58.034099,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,b = 5,5,1,3,0,4336.396,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,175,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:03.221980,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,m = 5.,5,1,5,1,5187.388,0,5765.00,7360.00,1595.00,39.88,E0,200,,6,eos,151,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:08.498293,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,m = 5.,5,1,5,1,5175.767,0,5765.00,7360.00,1595.00,39.88,E0,200,,6,eos,151,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:13.762139,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,m = 5.,5,1,5,1,5163.307,0,5765.00,7360.00,1595.00,39.88,E0,200,,6,eos,151,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:22.408297,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,z = 8,8,1,-3,0,8645.686,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:26.856225,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,z = 8,8,1,-3,0,4347.043,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:31.284407,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,z = 8,8,1,-3,0,4327.638,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:49.930418,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The final numeric answer for m is 10.,10,1,0,0,18645.513,0,5765.00,7360.00,1595.00,39.88,E3,200,,11,eos,173,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:58:59.470204,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The final numeric answer for m is 10.,10,1,0,0,9439.222,0,5765.00,7360.00,1595.00,39.88,E3,200,,11,eos,173,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:59:09.007850,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The final numeric answer for m is 10.,10,1,0,0,9437.087,0,5765.00,7360.00,1595.00,39.88,E3,200,,11,eos,173,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:59:17.644021,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,f = -4,-4,1,-7,0,8635.628,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,152,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:59:22.072480,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,f = -4,-4,1,-7,0,4327.758,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,152,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:59:26.515384,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,f = -4,-4,1,-7,0,4342.367,0,5765.00,7360.00,1595.00,39.88,E3,200,,5,eos,152,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T17:59:50.415944,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults will get a total of 4 * 6 = 24 chocolate bars.",,0,2,0,23899.714,0,5765.00,7360.00,1595.00,39.88,E8,200,,28,word,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:00:14.395729,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults will get a total of 4 * 6 = 24 chocolate bars.",,0,2,0,23879.167,0,5765.00,7360.00,1595.00,39.88,E8,200,,28,word,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:00:38.395763,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults will get a total of 4 * 6 = 24 chocolate bars.",,0,2,0,23899.279,0,5765.00,7360.00,1595.00,39.88,E8,200,,28,word,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:00:45.392905,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6996.629,0,5765.00,7360.00,1595.00,39.88,E5,200,,8,word,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:00:52.423279,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6929.542,0,5765.00,7360.00,1595.00,39.88,E5,200,,8,word,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:00:59.430682,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6906.816,0,5765.00,7360.00,1595.00,39.88,E5,200,,8,word,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
